Votes,Avg_Rating,Geek_Rating
,,
3,5.67,N/A
,,
25,4.49,N/A
,,
N/A,N/A,N/A
,,
7,4.43,N/A
,,
1,6,N/A
,,
5,4.4,N/A
,,
N/A,N/A,N/A
,,
5,3.6,N/A
,,
7,4,N/A
,,
1,6,N/A
,,
18,5.56,N/A
,,
2,6.5,N/A
,,
10,3.6,N/A
,,
15,6.24,N/A
,,
7,5.86,N/A
,,
2,5.5,N/A
,,
7,6,N/A
,,
6,5.67,N/A
,,
2,5.5,N/A
,,
16,5.78,N/A
,,
9,5.5,N/A
,,
2,5.75,N/A
,,
10,4.4,N/A
,,
6,5.5,N/A
,,
10,6.7,N/A
,,
1,4,N/A
,,
7,4.93,N/A
,,
22,6.45,N/A
,,
38,7.79,5.567
,,
N/A,N/A,N/A
,,
1,1,N/A
,,
1,5,N/A
,,
2,6,N/A
,,
23,5.8,N/A
,,
27,7.57,N/A
,,
6,6.75,N/A
,,
28,6.6,N/A
,,
13,6.81,N/A
,,
5,6,N/A
,,
18,7.14,N/A
,,
6,5.58,N/A
,,
2,7.5,N/A
,,
14,6.64,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
4,5.92,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
7,3.86,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
3,6.8,N/A
,,
1,5,N/A
,,
2,6.5,N/A
,,
14,5.68,N/A
,,
2,4,N/A
,,
17,4.76,N/A
,,
5,5.8,N/A
,,
3,5.67,N/A
,,
1,6,N/A
,,
25,4.2,N/A
,,
6,3.92,N/A
,,
7,4.57,N/A
,,
7,3.93,N/A
,,
5,5.4,N/A
,,
3,5.33,N/A
,,
N/A,N/A,N/A
,,
10,4.6,N/A
,,
12,5.68,N/A
,,
3,6.5,N/A
,,
3,4,N/A
,,
17,6.04,N/A
,,
13,5.53,N/A
,,
5,5.8,N/A
,,
N/A,N/A,N/A
,,
1,7.5,N/A
,,
24,3.96,N/A
,,
1,6,N/A
,,
18,6.5,N/A
,,
29,6.54,N/A
,,
10,5.95,N/A
,,
12,6.9,N/A
,,
19,6.6,N/A
,,
6,6.92,N/A
,,
8,7.03,N/A
,,
17,5.87,N/A
,,
16,6.22,N/A
,,
17,5.68,N/A
,,
7,6,N/A
,,
13,6.59,N/A
,,
24,5.95,N/A
,,
12,6.78,N/A
,,
12,5.62,N/A
,,
4,4.5,N/A
,,
1,5.5,N/A
,,
5,7.8,N/A
,,
6,4,N/A
,,
N/A,N/A,N/A
,,
11,7.36,N/A
,,
1,5,N/A
,,
N/A,N/A,N/A
,,
6,7.47,N/A
,,
2,4,N/A
,,
9,6.83,N/A
,,
1,6.5,N/A
,,
N/A,N/A,N/A
,,
10,4.99,N/A
,,
11,5.5,N/A
,,
6,6,N/A
,,
12,7.48,N/A
,,
6,6.17,N/A
,,
1,6,N/A
,,
22,6.64,N/A
,,
21,5.24,N/A
,,
8,5.94,N/A
,,
9,6.33,N/A
,,
10,6.35,N/A
,,
7,3.86,N/A
,,
20,5.38,N/A
,,
5,3.4,N/A
,,
2,7.5,N/A
,,
25,7.38,N/A
,,
12,4.92,N/A
,,
21,6.79,N/A
,,
8,2.85,N/A
,,
22,3.09,N/A
,,
N/A,N/A,N/A
,,
2,5,N/A
,,
4,4.75,N/A
,,
N/A,N/A,N/A
,,
4,4.75,N/A
,,
1,6,N/A
,,
2,6.4,N/A
,,
27,5.06,N/A
,,
18,4.67,N/A
,,
24,4.82,N/A
,,
15,3.89,N/A
,,
16,2.88,N/A
,,
4,7,N/A
,,
14,4.54,N/A
,,
7,7,N/A
,,
12,6.75,N/A
,,
8,6.51,N/A
,,
34,7.63,5.551
,,
23,7.65,N/A
,,
18,7.72,N/A
,,
39,8.02,5.57
,,
4,4.5,N/A
,,
1,6,N/A
,,
13,6.65,N/A
,,
2,5.5,N/A
,,
6,2.35,N/A
,,
6,6.83,N/A
,,
2,4,N/A
,,
24,6.25,N/A
,,
5,7,N/A
,,
14,4.53,N/A
,,
1,7,N/A
,,
N/A,N/A,N/A
,,
1,1,N/A
,,
1,5,N/A
,,
4,5.25,N/A
,,
62,6.23,5.535
,,
9,7.44,N/A
,,
23,5.33,N/A
,,
15,5.43,N/A
,,
6,6.05,N/A
,,
3,5,N/A
,,
1,6,N/A
,,
2,4,N/A
,,
8,6.91,N/A
,,
1,6,N/A
,,
4,6.25,N/A
,,
1,7,N/A
,,
N/A,N/A,N/A
,,
7,5.14,N/A
,,
14,6.58,N/A
,,
6,4.92,N/A
,,
29,3.67,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
6,4.67,N/A
,,
2,5,N/A
,,
N/A,N/A,N/A
,,
1,6,N/A
,,
21,5.83,N/A
,,
N/A,N/A,N/A
,,
27,6,N/A
,,
15,4.92,N/A
,,
27,5.74,N/A
,,
N/A,N/A,N/A
,,
27,6.2,N/A
,,
9,4.89,N/A
,,
20,5.45,N/A
,,
7,3.14,N/A
,,
4,6.19,N/A
,,
7,4.57,N/A
,,
21,6.77,N/A
,,
16,4.08,N/A
,,
28,5.32,N/A
,,
N/A,N/A,N/A
,,
12,5.25,N/A
,,
N/A,N/A,N/A
,,
5,5,N/A
,,
2,5.5,N/A
,,
26,3.65,N/A
,,
14,5.18,N/A
,,
N/A,N/A,N/A
,,
1,6,N/A
,,
N/A,N/A,N/A
,,
3,6.33,N/A
,,
26,5.56,N/A
,,
4,6.5,N/A
,,
1,5,N/A
,,
2,3.07,N/A
,,
7,5,N/A
,,
8,5.38,N/A
,,
13,4.19,N/A
,,
1,6,N/A
,,
5,7.1,N/A
,,
4,5.38,N/A
,,
4,4.25,N/A
,,
3,5,N/A
,,
17,6.56,N/A
,,
14,5.17,N/A
,,
21,5.33,N/A
,,
2,3,N/A
,,
10,4.9,N/A
,,
6,6,N/A
,,
16,4.36,N/A
,,
19,5.13,N/A
,,
23,5.7,N/A
,,
21,5.05,N/A
,,
2,5.5,N/A
,,
2,5.25,N/A
,,
2,4.5,N/A
,,
N/A,N/A,N/A
,,
3,5.67,N/A
,,
173,7.74,5.77
,,
3,5,N/A
,,
1,5,N/A
,,
1,4,N/A
,,
13,6.87,N/A
,,
2,4.5,N/A
,,
13,4.85,N/A
,,
2,6,N/A
,,
25,3.7,N/A
,,
3,3.83,N/A
,,
N/A,N/A,N/A
,,
3,5.33,N/A
,,
8,6.25,N/A
,,
4,5.62,N/A
,,
1,4,N/A
,,
N/A,N/A,N/A
,,
1,6,N/A
,,
7,4.71,N/A
,,
7,4.71,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,4.5,N/A
,,
12,4.29,N/A
,,
11,5.85,N/A
,,
5,5.2,N/A
,,
10,5.3,N/A
,,
3,4.67,N/A
,,
11,2.18,N/A
,,
1,3,N/A
,,
19,5.45,N/A
,,
7,5.86,N/A
,,
17,5.41,N/A
,,
10,4.4,N/A
,,
7,4.14,N/A
,,
59,7.1,5.569
,,
12,4.75,N/A
,,
22,5.61,N/A
,,
18,6.43,N/A
,,
25,6.95,N/A
,,
2,6.5,N/A
,,
1,7,N/A
,,
N/A,N/A,N/A
,,
9,4.14,N/A
,,
14,6,N/A
,,
17,6.73,N/A
,,
47,6.6,5.541
,,
43,6.33,5.528
,,
2,5,N/A
,,
10,4.15,N/A
,,
N/A,N/A,N/A
,,
5,7.22,N/A
,,
1,3,N/A
,,
N/A,N/A,N/A
,,
3,6.07,N/A
,,
15,4.24,N/A
,,
4,5.25,N/A
,,
26,6.67,N/A
,,
4,5.25,N/A
,,
N/A,N/A,N/A
,,
7,6,N/A
,,
3,4.67,N/A
,,
9,5.44,N/A
,,
16,3.81,N/A
,,
3,5.33,N/A
,,
3,4.33,N/A
,,
1,4,N/A
,,
6,3.33,N/A
,,
1,4,N/A
,,
N/A,N/A,N/A
,,
11,5.05,N/A
,,
1,4,N/A
,,
1,4,N/A
,,
1,6,N/A
,,
2,4.5,N/A
,,
7,4.87,N/A
,,
N/A,N/A,N/A
,,
1,4,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,5,N/A
,,
5,3.4,N/A
,,
4,3,N/A
,,
1,3,N/A
,,
2,7.5,N/A
,,
13,4.65,N/A
,,
51,7.08,5.562
,,
81,6.51,5.563
,,
27,6.27,N/A
,,
2,3.5,N/A
,,
2,6.25,N/A
,,
5,4.4,N/A
,,
N/A,N/A,N/A
,,
7,6.51,N/A
,,
13,5.05,N/A
,,
3,6.67,N/A
,,
2,5,N/A
,,
8,5.06,N/A
,,
28,6.47,N/A
,,
25,5.29,N/A
,,
20,6.65,N/A
,,
14,6.64,N/A
,,
1,5,N/A
,,
12,3.67,N/A
,,
5,5,N/A
,,
3,5.33,N/A
,,
6,4,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,2,N/A
,,
N/A,N/A,N/A
,,
3,5,N/A
,,
16,5.06,N/A
,,
24,5.94,N/A
,,
1,3,N/A
,,
6,6.17,N/A
,,
N/A,N/A,N/A
,,
1,1,N/A
,,
11,3.05,N/A
,,
N/A,N/A,N/A
,,
7,5.14,N/A
,,
5,5.6,N/A
,,
2,2.25,N/A
,,
7,4.29,N/A
,,
N/A,N/A,N/A
,,
5,5.1,N/A
,,
N/A,N/A,N/A
,,
3,4.17,N/A
,,
21,7.36,N/A
,,
8,7.31,N/A
,,
14,7.29,N/A
,,
11,4.91,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
10,6.25,N/A
,,
4,4.75,N/A
,,
2,4.5,N/A
,,
9,5.08,N/A
,,
2,5,N/A
,,
65,6.46,5.545
,,
4,4.26,N/A
,,
1,5.75,N/A
,,
1,4,N/A
,,
1,4,N/A
,,
1,5,N/A
,,
5,4.8,N/A
,,
12,6.25,N/A
,,
11,5.91,N/A
,,
7,4.5,N/A
,,
11,3.64,N/A
,,
4,4.62,N/A
,,
15,6.77,N/A
,,
6,5.92,N/A
,,
13,4.86,N/A
,,
10,4.5,N/A
,,
21,4.7,N/A
,,
1,4,N/A
,,
11,5.16,N/A
,,
11,3.95,N/A
,,
5,3.6,N/A
,,
2,5,N/A
,,
18,4.81,N/A
,,
18,4.47,N/A
,,
14,5.5,N/A
,,
N/A,N/A,N/A
,,
3,4,N/A
,,
16,5.58,N/A
,,
N/A,N/A,N/A
,,
4,6.1,N/A
,,
2,7.5,N/A
,,
4,7.08,N/A
,,
6,6.33,N/A
,,
12,7.62,N/A
,,
18,7.76,N/A
,,
1,3,N/A
,,
13,2.32,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,6,N/A
,,
29,4.55,N/A
,,
13,5.38,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
21,5.83,N/A
,,
N/A,N/A,N/A
,,
3,6.33,N/A
,,
3,6,N/A
,,
N/A,N/A,N/A
,,
16,6.01,N/A
,,
3,4.83,N/A
,,
3,5.63,N/A
,,
2,5.5,N/A
,,
3,4.67,N/A
,,
2,6,N/A
,,
1,5,N/A
,,
3,2.5,N/A
,,
2,5.5,N/A
,,
12,7.46,N/A
,,
15,7.3,N/A
,,
11,6.91,N/A
,,
8,7.4,N/A
,,
19,5.24,N/A
,,
1,9,N/A
,,
1,8,N/A
,,
4,4.38,N/A
,,
16,4.97,N/A
,,
25,4.38,N/A
,,
8,7,N/A
,,
8,6.15,N/A
,,
4,2.25,N/A
,,
15,4.7,N/A
,,
N/A,N/A,N/A
,,
8,4.53,N/A
,,
1,4,N/A
,,
4,4.58,N/A
,,
6,4.17,N/A
,,
4,5,N/A
,,
N/A,N/A,N/A
,,
3,5,N/A
,,
N/A,N/A,N/A
,,
14,6.39,N/A
,,
5,4.5,N/A
,,
6,5.08,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
3,4.67,N/A
,,
5,4.8,N/A
,,
1,2,N/A
,,
19,5.45,N/A
,,
1,5,N/A
,,
6,6.75,N/A
,,
19,4.26,N/A
,,
16,5.58,N/A
,,
12,4.84,N/A
,,
1,3,N/A
,,
19,6.74,N/A
,,
N/A,N/A,N/A
,,
3,4.67,N/A
,,
1,3,N/A
,,
1,4,N/A
,,
19,5.53,N/A
,,
1,1,N/A
,,
2,6,N/A
,,
8,3.88,N/A
,,
22,7.4,N/A
,,
7,5.24,N/A
,,
N/A,N/A,N/A
,,
2,4,N/A
,,
6,5.17,N/A
,,
4,4.62,N/A
,,
15,7,N/A
,,
26,5.88,N/A
,,
2,6,N/A
,,
10,5.2,N/A
,,
2,6.5,N/A
,,
6,5.5,N/A
,,
12,5.25,N/A
,,
11,5.45,N/A
,,
8,5.31,N/A
,,
8,5.38,N/A
,,
1,5,N/A
,,
N/A,N/A,N/A
,,
2,3,N/A
,,
N/A,N/A,N/A
,,
3,7,N/A
,,
16,4.59,N/A
,,
20,5.42,N/A
,,
28,4.47,N/A
,,
3,3.67,N/A
,,
8,5.62,N/A
,,
17,4.24,N/A
,,
10,5.15,N/A
,,
3,4.2,N/A
,,
6,4.75,N/A
,,
N/A,N/A,N/A
,,
21,7.29,N/A
,,
1,4,N/A
,,
3,5,N/A
,,
2,3.5,N/A
,,
N/A,N/A,N/A
,,
7,4.64,N/A
,,
1,2,N/A
,,
6,4.83,N/A
,,
1,4,N/A
,,
3,5.33,N/A
,,
24,5.88,N/A
,,
14,5.82,N/A
,,
23,3.94,N/A
,,
21,4.26,N/A
,,
2,5.5,N/A
,,
2,6.75,N/A
,,
5,5.6,N/A
,,
6,4.67,N/A
,,
16,5.53,N/A
,,
5,4.9,N/A
,,
2,5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
5,3.8,N/A
,,
4,3.4,N/A
,,
28,7.26,N/A
,,
17,4.14,N/A
,,
N/A,N/A,N/A
,,
2,5.5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
4,3.75,N/A
,,
1,4,N/A
,,
1,4,N/A
,,
20,5.39,N/A
,,
13,5.85,N/A
,,
6,5.17,N/A
,,
517,7.31,5.998
,,
780,6.85,5.998
,,
1335,6.48,5.998
,,
535,7.17,5.997
,,
417,8.17,5.997
,,
5993,6.16,5.996
,,
783,6.87,5.996
,,
621,7.06,5.996
,,
1711,6.38,5.996
,,
971,6.72,5.996
,,
479,7.32,5.995
,,
743,6.82,5.995
,,
1338,6.47,5.995
,,
797,6.79,5.995
,,
7184,6.16,5.995
,,
1245,6.53,5.995
,,
897,6.71,5.994
,,
528,7.19,5.994
,,
535,7.78,5.994
,,
884,6.69,5.993
,,
584,7.1,5.993
,,
1476,6.43,5.992
,,
307,8.04,5.992
,,
799,6.76,5.992
,,
796,6.75,5.992
,,
1673,6.39,5.992
,,
404,7.79,5.991
,,
593,7.01,5.991
,,
640,7.25,5.991
,,
824,6.74,5.991
,,
432,7.37,5.99
,,
532,7.15,5.99
,,
2203,6.29,5.99
,,
880,6.68,5.99
,,
530,7.39,5.99
,,
1208,6.51,5.99
,,
647,6.96,5.99
,,
766,6.82,5.989
,,
413,7.52,5.989
,,
633,6.97,5.989
,,
3720,6.17,5.989
,,
950,6.65,5.989
,,
540,7.12,5.989
,,
613,7.18,5.989
,,
945,6.7,5.988
,,
2264,6.27,5.988
,,
1429,6.43,5.988
,,
549,7.19,5.988
,,
396,7.55,5.988
,,
453,7.32,5.988
,,
861,6.85,5.988
,,
708,6.83,5.987
,,
2164,6.34,5.987
,,
684,6.99,5.987
,,
991,6.59,5.987
,,
663,6.93,5.986
,,
574,7.02,5.986
,,
428,7.58,5.986
,,
1159,6.72,5.986
,,
326,7.87,5.985
,,
1370,6.45,5.985
,,
1477,6.46,5.985
,,
1381,6.46,5.984
,,
1016,6.67,5.984
,,
613,7,5.984
,,
962,6.61,5.984
,,
1444,6.44,5.984
,,
810,6.76,5.984
,,
412,7.5,5.984
,,
453,7.32,5.984
,,
759,6.82,5.984
,,
350,7.8,5.984
,,
494,7.33,5.983
,,
275,8.07,5.983
,,
452,7.35,5.983
,,
405,7.55,5.983
,,
1430,6.43,5.983
,,
417,7.4,5.983
,,
843,6.75,5.982
,,
682,6.84,5.982
,,
335,8.01,5.982
,,
4526,6.24,5.981
,,
716,6.85,5.981
,,
1831,6.42,5.981
,,
765,6.84,5.98
,,
1295,6.45,5.98
,,
325,7.98,5.98
,,
522,7.13,5.979
,,
707,6.84,5.979
,,
1120,6.6,5.979
,,
259,8.23,5.979
,,
1120,6.52,5.979
,,
952,6.61,5.979
,,
1304,6.45,5.979
,,
423,7.49,5.978
,,
675,6.84,5.978
,,
770,6.73,5.978
,,
525,7.08,5.977
,,
661,6.94,5.977
,,
345,7.73,5.976
,,
1,3,N/A
,,
8,5.25,N/A
,,
2,5,N/A
,,
2,4.5,N/A
,,
65,7.5,5.589
,,
1,6,N/A
,,
3,4.83,N/A
,,
2,4.75,N/A
,,
1,5,N/A
,,
25,6.85,N/A
,,
2,6,N/A
,,
3,5.67,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
13,5.85,N/A
,,
18,3.94,N/A
,,
1,1,N/A
,,
N/A,N/A,N/A
,,
6,6.38,N/A
,,
2,4.25,N/A
,,
13,4.19,N/A
,,
2,5.25,N/A
,,
13,7.75,N/A
,,
1,5,N/A
,,
20,6.55,N/A
,,
2,4,N/A
,,
1,3.5,N/A
,,
13,4.23,N/A
,,
640,6.84,5.948
,,
N/A,N/A,N/A
,,
3,5,N/A
,,
14,7.61,N/A
,,
15,7.17,N/A
,,
4,5,N/A
,,
1,4,N/A
,,
15,7.9,N/A
,,
36,7.48,5.552
,,
24,7.85,N/A
,,
3,5.33,N/A
,,
1,5,N/A
,,
12,5.19,N/A
,,
1,7,N/A
,,
10,7.65,N/A
,,
2,7,N/A
,,
13,7.62,N/A
,,
13,3.69,N/A
,,
5,6,N/A
,,
12,3.48,N/A
,,
2,6.5,N/A
,,
3,5.67,N/A
,,
1,5,N/A
,,
17,3.53,N/A
,,
13,4.77,N/A
,,
6,3.92,N/A
,,
1,7,N/A
,,
21,4.33,N/A
,,
N/A,N/A,N/A
,,
23,5.17,N/A
,,
15,7.23,N/A
,,
7,5.43,N/A
,,
6,5.33,N/A
,,
6,6.17,N/A
,,
3,6,N/A
,,
1,5,N/A
,,
5,5.4,N/A
,,
3,6.67,N/A
,,
5,6.1,N/A
,,
7,7.86,N/A
,,
1,4,N/A
,,
2,7,N/A
,,
15,4.6,N/A
,,
7,5.26,N/A
,,
3,4.5,N/A
,,
N/A,N/A,N/A
,,
16,4.34,N/A
,,
5,5.6,N/A
,,
1,1.36,N/A
,,
96,7.56,5.644
,,
6,4.58,N/A
,,
89,7.29,5.614
,,
226,6.5,5.638
,,
3,5,N/A
,,
4,5.62,N/A
,,
3,5.67,N/A
,,
2,5.5,N/A
,,
3,5.67,N/A
,,
10,7,N/A
,,
3,4.58,N/A
,,
6,6.08,N/A
,,
15,6.97,N/A
,,
1,6,N/A
,,
7,4.43,N/A
,,
10,6.1,N/A
,,
24,6.84,N/A
,,
9,5.92,N/A
,,
3,6.83,N/A
,,
29,7.37,N/A
,,
7,3.5,N/A
,,
14,7.61,N/A
,,
5,4.44,N/A
,,
14,7.4,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
5,5,N/A
,,
8,5.38,N/A
,,
2,5.5,N/A
,,
N/A,N/A,N/A
,,
1,2,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
6,5.18,N/A
,,
16,4.97,N/A
,,
11,7.07,N/A
,,
12,4.9,N/A
,,
4,5.75,N/A
,,
2,7.25,N/A
,,
N/A,N/A,N/A
,,
4,5.25,N/A
,,
28,5.18,N/A
,,
30,7.29,5.535
,,
1,6,N/A
,,
3,6.33,N/A
,,
19,5.66,N/A
,,
1,3,N/A
,,
1,8,N/A
,,
16,6.31,N/A
,,
9,5.56,N/A
,,
N/A,N/A,N/A
,,
1,3.5,N/A
,,
32,5.28,5.494
,,
14,5.36,N/A
,,
6,4.83,N/A
,,
6,4.67,N/A
,,
13,6.07,N/A
,,
13,5.38,N/A
,,
1,6,N/A
,,
3,4.67,N/A
,,
7,2.57,N/A
,,
3,2.17,N/A
,,
10,5.2,N/A
,,
3,6.33,N/A
,,
11,5.73,N/A
,,
5,6,N/A
,,
18,4.6,N/A
,,
259,5.27,5.451
,,
1,3,N/A
,,
27,6.58,N/A
,,
5,5.36,N/A
,,
15,4.83,N/A
,,
28,5.08,N/A
,,
10,5.55,N/A
,,
1,7.9,N/A
,,
12,5.83,N/A
,,
15,6.37,N/A
,,
14,6.04,N/A
,,
1,5,N/A
,,
5,4.4,N/A
,,
3,4.33,N/A
,,
23,5.56,N/A
,,
18,6.44,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
28,5.88,N/A
,,
18,4.89,N/A
,,
12,5.53,N/A
,,
26,5.21,N/A
,,
26,5.75,N/A
,,
9,4.56,N/A
,,
6,5.67,N/A
,,
17,3.94,N/A
,,
18,5.69,N/A
,,
N/A,N/A,N/A
,,
2,5.5,N/A
,,
132,6.17,5.566
,,
N/A,N/A,N/A
,,
12,4.67,N/A
,,
23,5.67,N/A
,,
7,6,N/A
,,
16,7.84,N/A
,,
3,6.67,N/A
,,
2,4.25,N/A
,,
2,3,N/A
,,
7,3.71,N/A
,,
17,5.53,N/A
,,
1,6,N/A
,,
2,5.5,N/A
,,
2,5,N/A
,,
7,3.57,N/A
,,
N/A,N/A,N/A
,,
2,6,N/A
,,
1,1,N/A
,,
1,7,N/A
,,
6,5.67,N/A
,,
3,5.33,N/A
,,
6,6,N/A
,,
6,4.69,N/A
,,
12,5.67,N/A
,,
6,4.17,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
3,4,N/A
,,
N/A,N/A,N/A
,,
5,3.2,N/A
,,
22,5.7,N/A
,,
2,5.5,N/A
,,
8,5.44,N/A
,,
22,6.4,N/A
,,
1,7,N/A
,,
21,5.02,N/A
,,
4,7.3,N/A
,,
13,5.62,N/A
,,
16,4.05,N/A
,,
1,5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
14,6,N/A
,,
N/A,N/A,N/A
,,
9,7.17,N/A
,,
19,6.66,N/A
,,
22,6.41,N/A
,,
2,8,N/A
,,
28,3.36,N/A
,,
N/A,N/A,N/A
,,
2,4,N/A
,,
N/A,N/A,N/A
,,
6,7.75,N/A
,,
24,4.31,N/A
,,
1,6,N/A
,,
28,5.27,N/A
,,
6,6.33,N/A
,,
18,5.28,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
8,5.5,N/A
,,
4,5.75,N/A
,,
N/A,N/A,N/A
,,
9,3.89,N/A
,,
12,6.46,N/A
,,
1,7,N/A
,,
12,5.77,N/A
,,
6,5.33,N/A
,,
14,6.01,N/A
,,
8,5.81,N/A
,,
25,7.76,N/A
,,
13,3.69,N/A
,,
7,5.46,N/A
,,
19,4.11,N/A
,,
5,4.2,N/A
,,
2,5,N/A
,,
12,4.5,N/A
,,
6,4.33,N/A
,,
7,5,N/A
,,
9,3.78,N/A
,,
13,5.39,N/A
,,
16,4.69,N/A
,,
11,6.41,N/A
,,
3,5.67,N/A
,,
1,4,N/A
,,
10,6.5,N/A
,,
2,4.25,N/A
,,
2,6.25,N/A
,,
9,5.47,N/A
,,
9,6.17,N/A
,,
10,4.75,N/A
,,
6,7,N/A
,,
2,3.5,N/A
,,
5,4.6,N/A
,,
14,5.66,N/A
,,
5,4.2,N/A
,,
7,5.43,N/A
,,
12,3.88,N/A
,,
3,7,N/A
,,
3,5,N/A
,,
9,7.56,N/A
,,
6,4.67,N/A
,,
24,5.17,N/A
,,
14,6.5,N/A
,,
N/A,N/A,N/A
,,
2608,7.54,6.854
,,
3,6,N/A
,,
3,6,N/A
,,
25,6.02,N/A
,,
17,5.85,N/A
,,
5,5.5,N/A
,,
6,4.33,N/A
,,
2,2.5,N/A
,,
15,6.78,N/A
,,
6,5.67,N/A
,,
3,3.67,N/A
,,
6,4.08,N/A
,,
20,4.95,N/A
,,
2,4,N/A
,,
2,6.6,N/A
,,
N/A,N/A,N/A
,,
4,6.5,N/A
,,
1,7,N/A
,,
1,5,N/A
,,
1,5.5,N/A
,,
16,5.19,N/A
,,
N/A,N/A,N/A
,,
9,5.83,N/A
,,
1,5,N/A
,,
N/A,N/A,N/A
,,
5,5.86,N/A
,,
4,2.75,N/A
,,
2,5.5,N/A
,,
5,5.94,N/A
,,
2,4.65,N/A
,,
2,4,N/A
,,
18,3.47,N/A
,,
2,4,N/A
,,
N/A,N/A,N/A
,,
3,4.33,N/A
,,
36,6.58,5.528
,,
1,6,N/A
,,
29,4.47,N/A
,,
10,5.65,N/A
,,
11,5.09,N/A
,,
2,6.5,N/A
,,
2,5.05,N/A
,,
26,6,N/A
,,
N/A,N/A,N/A
,,
11,4.29,N/A
,,
9,6.09,N/A
,,
21,4.24,N/A
,,
N/A,N/A,N/A
,,
2,4,N/A
,,
4,4,N/A
,,
15,2.93,N/A
,,
5,4.8,N/A
,,
21,5.1,N/A
,,
7,4.57,N/A
,,
4,2.25,N/A
,,
3,2.67,N/A
,,
2,2.5,N/A
,,
1,1,N/A
,,
N/A,N/A,N/A
,,
1,6,N/A
,,
8,5.06,N/A
,,
1,4,N/A
,,
13,4.46,N/A
,,
82,7.24,5.605
,,
1,8,N/A
,,
21,6.85,N/A
,,
5,7.2,N/A
,,
5,5.4,N/A
,,
6,5.37,N/A
,,
8,6.76,N/A
,,
17,3.85,N/A
,,
5,6.6,N/A
,,
26,5.76,N/A
,,
16,5.06,N/A
,,
5,5.7,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
23,5.96,N/A
,,
1,5.5,N/A
,,
23,6.42,N/A
,,
65,7.42,5.588
,,
3,4.67,N/A
,,
10,4.95,N/A
,,
8,3.75,N/A
,,
1,6,N/A
,,
164,7.62,5.746
,,
34,5.48,5.488
,,
2,5,N/A
,,
N/A,N/A,N/A
,,
7,5.57,N/A
,,
29,4.93,N/A
,,
2,4,N/A
,,
6,4.75,N/A
,,
10,4.15,N/A
,,
5,3,N/A
,,
6,3,N/A
,,
N/A,N/A,N/A
,,
18,6.11,N/A
,,
4,5.12,N/A
,,
4,4.28,N/A
,,
8,3.38,N/A
,,
15,6.03,N/A
,,
12,4.08,N/A
,,
3,5.33,N/A
,,
25,5.77,N/A
,,
5,5.2,N/A
,,
4,6.38,N/A
,,
4,4,N/A
,,
5,4,N/A
,,
20,6.53,N/A
,,
1,5,N/A
,,
1,5,N/A
,,
10,6.5,N/A
,,
2,7.5,N/A
,,
1,6,N/A
,,
20,7.3,N/A
,,
25,5.48,N/A
,,
57,7.18,5.568
,,
6,4.33,N/A
,,
447,7.09,5.898
,,
1,4,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,3.5,N/A
,,
1,2,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,5.5,N/A
,,
N/A,N/A,N/A
,,
1,6,N/A
,,
2,7.55,N/A
,,
11,6.18,N/A
,,
12,6.17,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,5,N/A
,,
1,6,N/A
,,
25,6.79,N/A
,,
12,5.88,N/A
,,
7,5,N/A
,,
4,3.33,N/A
,,
4,5.25,N/A
,,
17,6.35,N/A
,,
6,3.83,N/A
,,
3,3,N/A
,,
6,3.67,N/A
,,
5,4.4,N/A
,,
1,4,N/A
,,
